3962357,1210.01,"Kepler-791 b",14.55387488,134.11669,0.290541666666667,0.3052,0.3236,1.507,0.273,-0.273,1.246,0.099,-0.11
3749134,1212.01,"Kepler-792 b",11.30123036,134.91855,0.167583333333333,0.2555,0.4191,1.122,0.169,-0.138,1.005,0.073,-0.061
3660924,1214.01,"Kepler-793 b",4.24153629,133.45522,0.123791666666667,0.2711,0.3858,1.047,0.283,-0.206,0.875,0.13,-0.08
3939150,1215.01,"Kepler-277 b",17.32419108,142.09977,0.335208333333333,0.2904,0.3534,1.857,0.264,-0.452,1.179,0.144,-0.13
3939150,1215.02,"Kepler-277 c",33.0063185,145.38821,0.296583333333333,0.2904,0.3534,1.857,0.264,-0.452,1.179,0.144,-0.13
3839488,1216.01,"Kepler-794 b",11.13127159,134.36341,0.17655,0.257,0.4213,1.435,0.247,-0.271,1.195,0.088,-0.121
3442055,1218.01,"Kepler-795 b",29.6193891,133.68205,0.206645833333333,0.2327,0.4526,0.996,0.133,-0.109,0.911,0.068,-0.046
4043190,1220.01,"Kepler-796 b",6.40087137,136.8824,0.106504166666667,0.2286,0.4641,1.421,0.247,-0.371,0.943,0.073,-0.043
3640905,1221.01,"Kepler-278 b",30.1599411,138.51774,0.328083333333333,0.1585,0.5703,3.051,0.202,-0.404,1.414,0.099,-0.277
3640905,1221.02,"Kepler-278 c",51.0771048,152.35694,0.468041666666667,0.1585,0.5703,3.051,0.202,-0.404,1.414,0.099,-0.277
6620003,1225.01,,1.714274727,133.3158074,0.086136666666667,0.3384,0.3803,0.535,0.021,-0.026,0.541,0.024,-0.022
6677841,1236.01,"Kepler-279 c",35.7353616,151.1133,0.353791666666667,0.3023,0.3153,1.697,0.285,-0.38,1.164,0.134,-0.11
6677841,1236.02,"Kepler-279 b",12.30971679,137.68401,0.280833333333333,0.3023,0.3153,1.697,0.285,-0.38,1.164,0.134,-0.11
6677841,1236.03,"Kepler-279 d",54.4205407,148.70471,0.356625,0.3085,0.2741,1.067,0.426,-0.102,1.097,0.157,-0.128
6677841,1236.04,,98.353149,217.883,1.0295,0.3023,0.3153,1.697,0.285,-0.38,1.164,0.134,-0.11
6383821,1238.01,"Kepler-797 b",27.07237655,139.1127,0.289966666666667,0.2844,0.3661,0.965,0.119,-0.04,1.075,0.058,-0.065
6607286,1239.01,,0.783276173,355.94865,0.069729166666667,0.26,0.4133,1.233,0.19,-0.211,0.979,0.075,-0.055
6607286,1239.02,,3.17405898,357.05776,0.096483333333333,0.26,0.4133,1.233,0.19,-0.211,0.979,0.075,-0.055
6690082,1240.01,"Kepler-280 b",2.1395563,133.65392,0.086158333333333,0.2291,0.4603,1.08,0.165,-0.15,0.926,0.067,-0.043
6690082,1240.02,"Kepler-280 c",4.807103254,134.640371,0.0391375,0.2291,0.4603,1.08,0.165,-0.15,0.926,0.067,-0.043
6448890,1241.01,"Kepler-56 c",21.4054422,147.08981,0.488375,0.1124,0.6323,4.361,0.296,-0.641,1.381,0.158,-0.316
6448890,1241.02,"Kepler-56 b",10.5007712,135.6479,0.605083333333333,0.1124,0.6323,4.361,0.296,-0.641,1.381,0.158,-0.316
6607447,1242.01,,99.6442783,283.236289,0.215716666666667,0.2889,0.3511,1.016,0.153,-0.066,1.049,0.07,-0.07
6693640,1245.01,"Kepler-798 b",13.71938426,140.74483,0.2319875,0.3103,0.2947,1.105,0.345,-0.123,1.145,0.157,-0.157
6441738,1246.01,,19.03723442,148.55057,0.141175,0.236,0.4473,2.892,0.648,-0.471,1.017,0.197,-0.148
8620565,1250.02,,1.213672208,131.94978,0.05685,0.2953,0.3356,0.995,0.436,-0.094,1.044,0.191,-0.127
8616873,1251.01,,0.576078683,134.107265,0.068022083333333,0.2711,0.3858,0.816,0.206,-0.069,0.911,0.088,-0.107
8494263,1255.01,,78.9257421,429.37454,0.313304166666667,0.2622,0.4035,0.882,0.23,-0.077,0.98,0.102,-0.125
8751933,1257.01,"Kepler-420 b",86.64764448,173.794641,0.176358333333333,0.2193,0.4785,1.12,0.158,-0.158,0.963,0.058,-0.047
8630788,1258.01,"Kepler-281 c",36.33750453,160.39806,0.294166666666667,0.2622,0.4035,0.884,0.23,-0.077,0.984,0.102,-0.114
8630788,1258.02,"Kepler-281 b",14.64613058,136.5227,0.237,0.2622,0.4035,0.884,0.23,-0.077,0.984,0.102,-0.114
8630788,1258.03,,148.272013,138.00557,0.174666666666667,0.2622,0.4035,0.884,0.23,-0.077,0.984,0.102,-0.114
8678594,1261.01,"Kepler-799 b",133.460999,216.04334,0.479154166666667,0.2329,0.4554,1.593,0.245,-0.368,1.031,0.094,-0.094
8678594,1261.02,,15.19423359,142.73422,0.129416666666667,0.2329,0.4554,1.593,0.245,-0.368,1.031,0.094,-0.094
8612847,1264.01,"Kepler-800 b",14.13175309,142.26044,0.167233333333333,0.2434,0.4341,0.822,0.207,-0.069,0.907,0.095,-0.104
8547140,1266.01,"Kepler-801 b",11.41926141,137.66894,0.166283333333333,0.426,0.2631,0.492,0.054,-0.074,0.513,0.049,-0.074
8813698,1268.01,,268.9410974,360.070904,0.226808333333333,0.2638,0.4046,1.306,0.222,-0.222,1.041,0.087,-0.063
8564587,1270.01,"Kepler-57 b",5.729317577,138.559971,0.049233333333333,0.2043,0.4966,0.786,0.122,-0.066,0.882,0.061,-0.104
8564587,1270.02,"Kepler-57 c",11.60908533,133.99324,0.094179166666667,0.2043,0.4966,0.786,0.122,-0.066,0.882,0.061,-0.104
8631160,1271.01,,162.0479502,278.880573,0.412391666666667,0.3052,0.3236,1.567,0.281,-0.281,1.294,0.091,-0.136
8806072,1273.01,"Kepler-802 b",40.05881661,169.91063,0.233125,0.2622,0.4035,0.868,0.248,-0.078,0.963,0.094,-0.104
8800954,1274.01,"Kepler-421 b",704.962626,492.77178,0.750125,0.218,0.4744,0.818,0.062,-0.066,0.753,0.066,-0.029
8583696,1275.01,"Kepler-803 b",50.28635977,167.63351,0.263383333333333,0.2868,0.3588,1.167,0.185,-0.168,1.012,0.082,-0.067
8804283,1276.01,,22.79020351,138.68515,0.209975,0.224,0.4695,1.053,0.147,-0.147,0.914,0.061,-0.042
8804283,1276.02,,13.26079792,139.0988,0.163,0.224,0.4695,1.053,0.147,-0.147,0.914,0.061,-0.042
8609450,1278.01,"Kepler-282 d",24.8056775,145.07526,0.256166666666667,0.2521,0.421,0.872,0.088,-0.088,0.793,0.064,-0.035
8609450,1278.02,"Kepler-282 e",44.3471936,161.31738,0.267916666666667,0.2521,0.421,0.872,0.088,-0.088,0.793,0.064,-0.035
8609450,1278.03,"Kepler-282 b",9.2207691,138.0072,0.204458333333333,0.2521,0.421,0.872,0.088,-0.088,0.793,0.064,-0.035
8609450,1278.04,"Kepler-282 c",13.6396648,141.7301,0.226041666666667,0.2521,0.421,0.872,0.088,-0.088,0.793,0.064,-0.035
8628758,1279.01,"Kepler-804 b",14.37457572,138.20189,0.19955,0.2622,0.4035,1.067,0.16,-0.131,0.946,0.072,-0.057
8628758,1279.02,"Kepler-804 c",9.65188331,132.15947,0.179,0.2622,0.4035,1.067,0.16,-0.131,0.946,0.072,-0.057
8742590,1281.01,,49.4781446,141.82465,0.103875,0.2711,0.3858,0.849,0.236,-0.079,0.939,0.098,-0.12
8822366,1282.01,"Kepler-805 b",30.8639476,162.88077,0.369333333333333,0.2904,0.3534,1.571,0.086,-0.063,1.081,0.104,-0.069
8700771,1283.01,"Kepler-806 b",8.0922105,138.04535,0.2404,0.2787,0.3719,1.395,0.216,-0.325,0.907,0.076,-0.062
10790387,1288.01,"Kepler-807 b",117.93110803,219.704226,0.244983333333333,0.311,0.2914,1.072,0.362,-0.121,1.116,0.153,-0.153
10604335,1298.01,"Kepler-283 b",11.00817635,143.22611,0.083875,0.101,0.6443,0.582,0.027,-0.03,0.596,0.028,-0.036
10604335,1298.02,"Kepler-283 c",92.7495777,173.27975,0.229416666666667,0.101,0.6443,0.582,0.027,-0.03,0.596,0.028,-0.036
10864656,1299.01,"Kepler-432 b",52.5008645,171.52114,0.621108333333333,0.1653,0.5567,4.157,0.205,-0.513,1.352,0.135,-0.314
10975146,1300.01,"Kepler-808 b",0.63133171,133.94488,0.0478625,0.1554,0.5738,0.53,0.038,-0.046,0.526,0.044,-0.029
10538176,1301.01,"Kepler-284 b",12.69905011,184.9868,0.124579166666667,0.1914,0.5167,0.882,0.072,-0.059,0.875,0.05,-0.041
10538176,1301.02,"Kepler-284 c",37.5142128,189.30015,0.220958333333333,0.1914,0.5167,0.882,0.072,-0.059,0.875,0.05,-0.041
10724369,1302.01,"Kepler-809 b",55.6391882,187.55044,0.304833333333333,0.2868,0.3588,0.962,0.297,-0.099,1.05,0.124,-0.138
10867062,1303.01,,34.2966363,143.66728,0.821583333333333,0.2291,0.4603,1.167,0.182,-0.202,0.911,0.065,-0.038
10744335,1304.01,"Kepler-810 b",4.59726613,136.47837,0.121208333333333,0.2889,0.3511,0.959,0.3,-0.1,1.045,0.129,-0.142
10730034,1305.01,"Kepler-285 b",2.633852528,134.56431,0.084191666666667,0.1451,0.582,0.878,0.044,-0.076,0.817,0.057,-0.026
10730034,1305.02,"Kepler-285 c",6.18670882,136.63308,0.121208333333333,0.1451,0.582,0.878,0.044,-0.076,0.817,0.057,-0.026
10858691,1306.01,"Kepler-286 b",1.796320953,133.33662,0.079745833333333,0.2521,0.421,0.829,0.086,-0.065,0.8,0.06,-0.04
10858691,1306.02,"Kepler-286 c",3.468073,136.00831,0.098375,0.2521,0.421,0.829,0.086,-0.065,0.8,0.06,-0.04
10858691,1306.03,"Kepler-286 d",5.9142668,133.49193,0.110875,0.2521,0.421,0.829,0.086,-0.065,0.8,0.06,-0.04
10858691,1306.04,"Kepler-286 e",29.2214959,139.32807,0.16725,0.2521,0.421,0.829,0.086,-0.065,0.8,0.06,-0.04
10973814,1307.01,"Kepler-287 c",44.8520997,172.46196,0.148870833333333,0.224,0.4695,1.071,0.163,-0.134,0.926,0.062,-0.043
10973814,1307.02,"Kepler-287 b",20.34237838,137.6952,0.097295833333333,0.224,0.4695,1.071,0.163,-0.134,0.926,0.062,-0.043
10586208,1308.01,"Kepler-811 b",23.58444746,145.95798,0.2314375,0.2678,0.3958,1.354,0.211,-0.317,0.947,0.077,-0.058
10854768,1309.01,"Kepler-812 b",10.1171684,137.44489,0.1944875,0.3061,0.3279,1.792,0.323,-0.394,1.399,0.113,-0.126
10964440,1310.01,"Kepler-813 b",19.12947603,139.4353,0.165091666666667,0.1793,0.5438,1.71,0.249,-0.427,1.084,0.095,-0.123
10964440,1310.02,,144.688915,256.343,0.3945,0.1793,0.5438,1.71,0.249,-0.427,1.084,0.095,-0.123
10713616,1311.01,,83.5781976,202.45865,0.302029166666667,0.2845,0.3747,2.562,0.341,-0.795,1.468,0.167,-0.204
10963242,1312.01,"Kepler-814 b",6.1469956,135.07385,0.1381375,0.2826,0.3729,1.296,0.215,-0.176,1.185,0.074,-0.098
10585852,1314.01,"Kepler-815 b",8.57504983,140.14063,0.360541666666667,0.1653,0.5567,3.464,0.197,-0.337,1.268,0.13,-0.224
10928043,1315.01,,6.84639884,133.76181,0.145495833333333,0.2844,0.3661,1.31,0.238,-0.194,1.115,0.104,-0.083
10794087,1316.01,,7.64970832,138.33113,0.276041666666667,0.257,0.4213,1.613,0.255,-0.351,1.266,0.098,-0.147
4078157,1319.02,,142.685885,175.9722,0.158,0.2882,0.3547,0.799,0.339,-0.063,0.866,0.108,-0.083
4164994,1320.01,"Kepler-816 b",10.50682978,360.082152,0.157370833333333,0.1914,0.5167,0.782,0.104,-0.061,0.872,0.057,-0.092
4076098,1323.01,"Kepler-817 b",3.990105908,355.840837,0.10045,0.2889,0.3511,0.913,0.267,-0.089,1.004,0.122,-0.135
4282872,1325.01,"Kepler-818 b",10.035381809,137.471481,0.141925,0.2787,0.3728,0.833,0.213,-0.071,0.925,0.101,-0.111
4074736,1328.01,,80.9669561,160.97672,0.105316666666667,0.2665,0.398,0.737,0.151,-0.054,0.824,0.08,-0.088
4072526,1329.01,"Kepler-819 b",33.1996355,153.66086,0.20925,0.1451,0.582,0.88,0.049,-0.077,0.819,0.053,-0.029
4274548,1331.01,,6.80082032,359.17999,0.082845833333333,0.1142,0.6188,0.688,0.083,-0.045,0.769,0.058,-0.08
4455231,1332.01,"Kepler-288 c",19.30581662,373.18998,0.178758333333333,0.26,0.4133,1.522,0.236,-0.353,1.04,0.093,-0.084
4455231,1332.02,"Kepler-288 b",6.09747233,354.05919,0.142958333333333,0.26,0.4133,1.522,0.236,-0.353,1.04,0.093,-0.084
4455231,1332.03,"Kepler-288 d",56.637918,135.51975,0.257166666666667,0.26,0.4133,1.522,0.236,-0.353,1.04,0.093,-0.084
4155328,1335.01,"Kepler-820 b",127.8334997,293.41845,0.45475,0.3218,0.299,2.17,0.357,-0.492,1.613,0.122,-0.183
4077526,1336.01,"Kepler-58 b",10.21864532,136.8622,0.158416666666667,0.2889,0.3511,1.083,0.35,-0.15,1.017,0.167,-0.125
4077526,1336.02,"Kepler-58 c",15.573637,132.44282,0.221916666666667,0.2889,0.3511,1.083,0.35,-0.15,1.017,0.167,-0.125
4077526,1336.03,"Kepler-58 d",40.1015561,132.71244,0.218583333333333,0.2889,0.3511,1.083,0.35,-0.15,1.017,0.167,-0.125
4077526,1336.04,,4.45814897,134.39743,0.119458333333333,0.2889,0.3511,1.083,0.35,-0.15,1.017,0.167,-0.125
4243911,1337.01,"Kepler-821 b",1.922799706,134.50174,0.077516666666667,0.1914,0.5167,0.815,0.067,-0.033,0.879,0.035,-0.053
4466677,1338.01,"Kepler-822 b",3.222975318,178.0701,0.1218625,0.2711,0.3858,0.96,0.261,-0.14,0.899,0.121,-0.088
4466677,1338.02,,42.0370662,178.25006,0.26175,0.2711,0.3858,0.96,0.261,-0.14,0.899,0.121,-0.088
4466677,1338.03,,21.0112068,132.6336,0.187791666666667,0.2711,0.3858,0.96,0.261,-0.14,0.899,0.121,-0.088
4135665,1339.01,"Kepler-823 b",4.16811839,134.89621,0.117016666666667,0.2638,0.4046,1.313,0.204,-0.25,1,0.079,-0.064
4650674,1341.01,"Kepler-824 b",4.51436096,134.0293,0.125345833333333,0.2844,0.3661,1.215,0.207,-0.155,1.091,0.073,-0.079
4275721,1342.01,"Kepler-825 b",3.77359871,134.07013,0.113675,0.3029,0.3026,0.969,0.243,-0.142,0.868,0.102,-0.077
4275721,1342.02,"Kepler-825 c",8.18182189,134.81423,0.102358333333333,0.3029,0.3026,0.969,0.243,-0.142,0.868,0.102,-0.077
4136466,1344.01,"Kepler-826 b",4.48758768,133.36092,0.11975,0.2949,0.3354,1.257,0.197,-0.241,0.972,0.077,-0.069
7303287,1353.01,"Kepler-289 c",125.86540191,236.659731,0.375795833333333,0.2889,0.3511,1.115,0.174,-0.142,0.998,0.081,-0.066
7303287,1353.02,"Kepler-289 b",34.5439452,132.68453,0.145083333333333,0.2889,0.3511,1.115,0.174,-0.142,0.998,0.081,-0.066
7303287,1353.03,,330.071558,340.9871,0.178958333333333,0.2889,0.3511,1.115,0.174,-0.142,0.998,0.081,-0.066
7211141,1355.01,"Kepler-827 b",51.92920654,151.93321,0.219320833333333,0.2638,0.4046,1.442,0.237,-0.316,1.017,0.093,-0.067
6719086,1357.01,,3.014330766,357.37948,0.1031125,0.1742,0.5484,0.953,0.198,-0.116,0.925,0.061,-0.068
7376983,1358.01,,5.644914154,356.73699,0.0941625,0.1054,0.6323,0.714,0.068,-0.049,0.799,0.041,-0.081
7376983,1358.02,,8.74292005,358.59286,0.1094875,0.1054,0.6323,0.714,0.068,-0.049,0.799,0.041,-0.081
7376983,1358.03,,3.64830183,355.39128,0.083270833333333,0.1054,0.6323,0.714,0.068,-0.049,0.799,0.041,-0.081
7376983,1358.04,,2.345863002,354.11185,0.069979166666667,0.1054,0.6323,0.714,0.068,-0.049,0.799,0.041,-0.081
6946199,1359.01,,37.1011418,370.4803,0.231483333333333,0.2979,0.3238,0.85,0.234,-0.094,0.886,0.099,-0.099
6946199,1359.02,,104.8205868,374.83154,0.186641666666667,0.2979,0.3238,0.85,0.234,-0.094,0.886,0.099,-0.099
7102227,1360.01,"Kepler-290 c",36.7704935,164.29112,0.184166666666667,0.2043,0.4966,0.755,0.097,-0.065,0.84,0.065,-0.09
7102227,1360.02,"Kepler-290 b",14.58932429,141.93498,0.100766666666667,0.2043,0.4966,0.755,0.097,-0.065,0.84,0.065,-0.09
7102227,1360.03,,0.764017553,132.2214,0.045958333333333,0.2043,0.4966,0.755,0.097,-0.065,0.84,0.065,-0.09
6960913,1361.01,"Kepler-61 b",59.8780258,151.1847,0.2001125,0.188,0.5516,0.599,0.023,-0.037,0.595,0.036,-0.029
6837146,1362.01,,20.51360192,357.49424,0.144870833333333,0.2337,0.4535,0.704,0.1,-0.062,0.733,0.088,-0.059
6936909,1363.01,"Kepler-291 b",3.546531809,134.90127,0.094775,0.2844,0.3661,0.986,0.302,-0.101,1.093,0.13,-0.159
6936909,1363.02,"Kepler-291 c",5.70070626,132.69229,0.068366666666667,0.2844,0.3661,0.986,0.302,-0.101,1.093,0.13,-0.159
6962977,1364.01,"Kepler-292 f",20.8341497,186.03921,0.188416666666667,0.2043,0.4966,0.808,0.06,-0.049,0.821,0.052,-0.042
6962977,1364.02,"Kepler-292 d",7.0556584,181.91205,0.126995833333333,0.2043,0.4966,0.808,0.06,-0.049,0.821,0.052,-0.042
6962977,1364.03,"Kepler-292 e",11.97884409,178.96957,0.156291666666667,0.2043,0.4966,0.808,0.06,-0.049,0.821,0.052,-0.042
6962977,1364.04,"Kepler-292 c",3.71545593,169.78318,0.106583333333333,0.2043,0.4966,0.808,0.06,-0.049,0.821,0.052,-0.042
6962977,1364.05,"Kepler-292 b",2.58083264,171.56048,0.0905375,0.2043,0.4966,0.808,0.06,-0.049,0.821,0.052,-0.042
6932987,1366.01,"Kepler-293 b",19.25404023,164.78424,0.1937875,0.2602,0.4096,0.941,0.273,-0.091,1.038,0.112,-0.137
6932987,1366.02,"Kepler-293 c",54.1558384,172.36559,0.184666666666667,0.2602,0.4096,0.941,0.273,-0.091,1.038,0.112,-0.137
6934291,1367.01,"Kepler-828 b",0.567856484,134.063088,0.042741666666667,0.1496,0.5746,0.853,0.039,-0.072,0.806,0.056,-0.03
7287415,1369.01,,3.016182013,133.88395,0.118120833333333,0.2286,0.4641,1.4,0.231,-0.283,0.995,0.074,-0.066
6924203,1370.01,"Kepler-829 b",6.8833761,135.26522,0.094591666666667,0.2787,0.3728,0.794,0.207,-0.065,0.886,0.088,-0.097
6766634,1375.01,,321.2124365,206.930556,0.167166666666667,0.2844,0.3661,1.286,0.207,-0.207,1.09,0.1,-0.082
7211469,1377.01,"Kepler-830 b",11.29689442,134.57233,0.192625,0.2844,0.3661,1.176,0.19,-0.102,1.155,0.069,-0.083
7211221,1379.01,"Kepler-831 b",5.62154315,136.89013,0.100595833333333,0.2622,0.4035,0.96,0.124,-0.083,0.924,0.063,-0.057
9202151,1393.01,,1.694740233,355.357543,0.070266666666667,0.2575,0.4768,0.527,0.034,-0.038,0.555,0.031,-0.044
8935810,1395.01,,6.230335,181.29566,0.068720833333333,0.224,0.4695,0.865,0.173,-0.074,0.983,0.065,-0.115
9455556,1396.01,"Kepler-294 c",6.62643441,183.98789,0.1323,0.224,0.4695,0.903,0.109,-0.043,1.006,0.036,-0.078
9455556,1396.02,"Kepler-294 b",3.70122061,180.27172,0.105125,0.224,0.4695,0.903,0.109,-0.043,1.006,0.036,-0.078
9427402,1397.01,,6.247030799,356.90972,0.061866666666667,0.426,0.2631,0.487,0.039,-0.047,0.503,0.036,-0.044
9269281,1398.01,,5.82348911,354.99602,0.093504166666667,0.2711,0.3858,0.864,0.249,-0.083,0.916,0.11,-0.1
9100484,1399.01,,8.75059775,358.24233,0.117866666666667,0.1405,0.5896,0.779,0.078,-0.046,0.884,0.037,-0.085
9034103,1402.01,"Kepler-832 b",7.13969705,137.18652,0.165875,0.2844,0.3661,0.993,0.286,-0.114,1.101,0.12,-0.174
9214942,1403.01,"Kepler-833 b",18.75470238,141.7172,0.126379166666667,0.2589,0.4639,0.54,0.042,-0.058,0.559,0.04,-0.055
8874090,1404.01,"Kepler-834 b",13.32389352,135.24585,0.1342,0.426,0.2631,0.45,0.082,-0.11,0.479,0.065,-0.121
8874090,1404.02,,18.9060921,140.82932,0.171875,0.426,0.2631,0.45,0.082,-0.11,0.479,0.065,-0.121
9264949,1405.01,"Kepler-835 b",11.41911886,186.30498,0.213958333333333,0.3022,0.3344,1.172,0.351,-0.15,1.253,0.138,-0.184
9271752,1406.01,"Kepler-836 b",11.36113254,136.92584,0.174525,0.3032,0.3147,1.009,0.335,-0.112,1.069,0.158,-0.144
9150827,1408.01,,14.53410833,145.42643,0.137891666666667,0.2589,0.4639,0.553,0.027,-0.039,0.551,0.035,-0.035
9391208,1409.01,"Kepler-837 b",16.56062577,133.49703,0.108791666666667,0.308,0.3117,0.855,0.2,-0.133,0.727,0.094,-0.037
9391506,1410.01,"Kepler-838 b",15.74958583,150.24579,0.194466666666667,0.302,0.319,1.025,0.332,-0.111,1.088,0.153,-0.153
9425139,1411.01,,305.0762469,294.06794,0.260625,0.2514,0.4282,1.155,0.186,-0.124,1.083,0.066,-0.066
8950853,1412.01,"Kepler-839 b",37.8145252,134.66424,0.379541666666667,0.2799,0.381,1.314,0.232,-0.174,1.196,0.074,-0.089
9006449,1413.01,"Kepler-295 b",12.64504291,138.63149,0.379875,0.2521,0.421,0.886,0.203,-0.119,0.8,0.115,-0.062
9006449,1413.02,"Kepler-295 c",21.5262958,132.28787,0.349666666666667,0.2521,0.421,0.886,0.203,-0.119,0.8,0.115,-0.062
9006449,1413.03,"Kepler-295 d",33.8845825,159.98819,0.272416666666667,0.2521,0.421,0.886,0.203,-0.119,0.8,0.115,-0.062
11517719,1416.01,"Kepler-840 b",2.495780169,135.336948,0.178004166666667,0.2965,0.3342,0.992,0.296,-0.127,0.959,0.13,-0.117
11026304,1420.01,,13.35151248,363.086742,0.1501875,0.1082,0.627,0.754,0.062,-0.068,0.755,0.075,-0.062
11342550,1421.01,,1693.6636225,524.27995,0.941833333333333,0.2781,0.3774,1.021,0.453,-0.102,1.059,0.202,-0.129
